frame_number,timestamp,rep_count,state,angle,pose_detected
955,2025-11-02 18:52:53.112,13,down,65.98,True
956,2025-11-02 18:52:53.164,13,down,77.65,True
957,2025-11-02 18:52:53.217,13,down,87.55,True
958,2025-11-02 18:52:53.265,13,down,98.47,True
959,2025-11-02 18:52:53.316,13,down,108.39,True
960,2025-11-02 18:52:53.365,13,down,119.40,True
961,2025-11-02 18:52:53.416,13,down,127.94,True
962,2025-11-02 18:52:53.467,13,down,134.47,True
963,2025-11-02 18:52:53.515,13,down,139.02,True
964,2025-11-02 18:52:53.568,13,down,143.81,True
965,2025-11-02 18:52:53.617,13,down,148.87,True
966,2025-11-02 18:52:53.667,13,down,152.58,True
967,2025-11-02 18:52:53.715,13,down,155.63,True
968,2025-11-02 18:52:53.768,13,down,158.43,True
969,2025-11-02 18:52:53.820,13,up,160.25,True
970,2025-11-02 18:52:53.868,13,up,161.34,True
971,2025-11-02 18:52:53.920,13,up,163.00,True
972,2025-11-02 18:52:53.968,13,up,164.03,True
973,2025-11-02 18:52:54.021,13,up,164.76,True
974,2025-11-02 18:52:54.072,13,up,165.39,True
975,2025-11-02 18:52:54.120,13,up,165.89,True
976,2025-11-02 18:52:54.174,13,up,166.21,True
977,2025-11-02 18:52:54.221,13,up,166.42,True
978,2025-11-02 18:52:54.271,13,up,166.74,True
979,2025-11-02 18:52:54.320,13,up,166.96,True
980,2025-11-02 18:52:54.371,13,up,167.14,True
981,2025-11-02 18:52:54.421,13,up,167.43,True
982,2025-11-02 18:52:54.469,13,up,167.78,True
983,2025-11-02 18:52:54.520,13,up,168.04,True
984,2025-11-02 18:52:54.567,13,up,168.22,True
985,2025-11-02 18:52:54.619,13,up,168.31,True
986,2025-11-02 18:52:54.666,13,up,168.38,True
987,2025-11-02 18:52:54.719,13,up,168.60,True
988,2025-11-02 18:52:54.772,13,up,168.70,True
989,2025-11-02 18:52:54.820,13,up,168.76,True
990,2025-11-02 18:52:54.871,13,up,168.89,True
991,2025-11-02 18:52:54.918,13,up,169.07,True
992,2025-11-02 18:52:54.973,13,up,169.15,True
993,2025-11-02 18:52:55.023,13,up,169.32,True
994,2025-11-02 18:52:55.073,13,up,169.37,True
995,2025-11-02 18:52:55.124,13,up,169.43,True
996,2025-11-02 18:52:55.172,13,up,169.60,True
997,2025-11-02 18:52:55.223,13,up,169.76,True
998,2025-11-02 18:52:55.274,13,up,169.90,True
999,2025-11-02 18:52:55.325,13,up,170.05,True
1000,2025-11-02 18:52:55.379,13,up,170.14,True
1001,2025-11-02 18:52:55.427,13,up,169.37,True
1002,2025-11-02 18:52:55.480,13,up,166.09,True
1003,2025-11-02 18:52:55.528,13,up,160.67,True
1004,2025-11-02 18:52:55.581,13,up,152.96,True
1005,2025-11-02 18:52:55.633,13,up,142.58,True
1006,2025-11-02 18:52:55.678,13,up,130.09,True
1007,2025-11-02 18:52:55.729,13,up,113.74,True
1008,2025-11-02 18:52:55.776,13,up,95.17,True
1009,2025-11-02 18:52:55.829,13,up,80.59,True
1010,2025-11-02 18:52:55.876,14,down,63.87,True
1011,2025-11-02 18:52:55.929,14,down,55.57,True
1012,2025-11-02 18:52:55.980,14,down,45.79,True
1013,2025-11-02 18:52:56.028,14,down,38.63,True
1014,2025-11-02 18:52:56.081,14,down,33.76,True
1015,2025-11-02 18:52:56.128,14,down,31.40,True
1016,2025-11-02 18:52:56.180,14,down,31.70,True
1017,2025-11-02 18:52:56.227,14,down,35.70,True
1018,2025-11-02 18:52:56.281,14,down,42.41,True
1019,2025-11-02 18:52:56.332,14,down,51.34,True
1020,2025-11-02 18:52:56.380,14,down,63.33,True
1021,2025-11-02 18:52:56.434,14,down,78.76,True
1022,2025-11-02 18:52:56.481,14,down,90.14,True
1023,2025-11-02 18:52:56.532,14,down,102.44,True
1024,2025-11-02 18:52:56.585,14,down,111.25,True
1025,2025-11-02 18:52:56.632,14,down,119.21,True
1026,2025-11-02 18:52:56.686,14,down,127.54,True
1027,2025-11-02 18:52:56.731,14,down,132.90,True
1028,2025-11-02 18:52:56.785,14,down,139.61,True
1029,2025-11-02 18:52:56.831,14,down,143.50,True
1030,2025-11-02 18:52:56.884,14,down,148.95,True
1031,2025-11-02 18:52:56.935,14,down,152.61,True
1032,2025-11-02 18:52:56.981,14,down,155.94,True
1033,2025-11-02 18:52:57.035,14,down,159.18,True
1034,2025-11-02 18:52:57.084,14,up,160.48,True
1035,2025-11-02 18:52:57.136,14,up,161.34,True
1036,2025-11-02 18:52:57.188,14,up,162.43,True
1037,2025-11-02 18:52:57.234,14,up,163.71,True
1038,2025-11-02 18:52:57.288,14,up,164.62,True
1039,2025-11-02 18:52:57.336,14,up,165.27,True
1040,2025-11-02 18:52:57.389,14,up,166.29,True
1041,2025-11-02 18:52:57.436,14,up,167.22,True
1042,2025-11-02 18:52:57.488,14,up,167.95,True
1043,2025-11-02 18:52:57.541,14,up,168.37,True
1044,2025-11-02 18:52:57.588,14,up,168.66,True
1045,2025-11-02 18:52:57.639,14,up,168.92,True
1046,2025-11-02 18:52:57.688,14,up,169.00,True
1047,2025-11-02 18:52:57.741,14,up,169.04,True
1048,2025-11-02 18:52:57.789,14,up,168.94,True
1049,2025-11-02 18:52:57.841,14,up,167.51,True
1050,2025-11-02 18:52:57.893,14,up,164.71,True
1051,2025-11-02 18:52:57.942,14,up,161.69,True
1052,2025-11-02 18:52:57.996,14,up,157.83,True
1053,2025-11-02 18:52:58.046,14,up,152.33,True
1054,2025-11-02 18:52:58.098,14,up,147.21,True
1055,2025-11-02 18:52:58.150,14,up,140.97,True
1056,2025-11-02 18:52:58.195,14,up,136.56,True
1057,2025-11-02 18:52:58.245,14,up,129.46,True
1058,2025-11-02 18:52:58.293,14,up,119.93,True
1059,2025-11-02 18:52:58.344,14,up,112.21,True
1060,2025-11-02 18:52:58.394,14,up,99.14,True
1061,2025-11-02 18:52:58.445,14,up,89.75,True
1062,2025-11-02 18:52:58.498,14,up,79.11,True
1063,2025-11-02 18:52:58.542,15,down,64.44,True
1064,2025-11-02 18:52:58.595,15,down,55.92,True
1065,2025-11-02 18:52:58.645,15,down,47.46,True
1066,2025-11-02 18:52:58.697,15,down,38.79,True
1067,2025-11-02 18:52:58.746,15,down,31.97,True
1068,2025-11-02 18:52:58.798,15,down,26.37,True
1069,2025-11-02 18:52:58.847,15,down,25.04,True
1070,2025-11-02 18:52:58.895,15,down,27.64,True
1071,2025-11-02 18:52:58.947,15,down,33.66,True
1072,2025-11-02 18:52:58.994,15,down,38.74,True
1073,2025-11-02 18:52:59.047,15,down,47.40,True
1074,2025-11-02 18:52:59.101,15,down,61.64,True
1075,2025-11-02 18:52:59.150,15,down,75.16,True
1076,2025-11-02 18:52:59.203,15,down,86.75,True
1077,2025-11-02 18:52:59.251,15,down,101.10,True
1078,2025-11-02 18:52:59.302,15,down,113.53,True
1079,2025-11-02 18:52:59.351,15,down,127.80,True
1080,2025-11-02 18:52:59.404,15,down,133.66,True
1081,2025-11-02 18:52:59.458,15,down,139.83,True
1082,2025-11-02 18:52:59.503,15,down,147.15,True
1083,2025-11-02 18:52:59.558,15,down,152.25,True
1084,2025-11-02 18:52:59.604,15,down,156.53,True
1085,2025-11-02 18:52:59.656,15,up,160.19,True
1086,2025-11-02 18:52:59.707,15,up,161.99,True
1087,2025-11-02 18:52:59.757,15,up,163.23,True
1088,2025-11-02 18:52:59.808,15,up,164.16,True
1089,2025-11-02 18:52:59.857,15,up,165.87,True
1090,2025-11-02 18:52:59.907,15,up,166.69,True
1091,2025-11-02 18:52:59.957,15,up,167.38,True
1092,2025-11-02 18:53:00.007,15,up,167.65,True
1093,2025-11-02 18:53:00.061,15,up,166.99,True
1094,2025-11-02 18:53:00.107,15,up,165.70,True
1095,2025-11-02 18:53:00.159,15,up,164.64,True
1096,2025-11-02 18:53:00.207,15,up,160.99,True
1097,2025-11-02 18:53:00.260,15,up,154.95,True
1098,2025-11-02 18:53:00.313,15,up,147.96,True
1099,2025-11-02 18:53:00.360,15,up,140.32,True
1100,2025-11-02 18:53:00.412,15,up,135.24,True
1101,2025-11-02 18:53:00.459,15,up,126.85,True
1102,2025-11-02 18:53:00.511,15,up,113.59,True
1103,2025-11-02 18:53:00.560,15,up,103.11,True
1104,2025-11-02 18:53:00.612,15,up,92.85,True
1105,2025-11-02 18:53:00.664,15,up,83.37,True
1106,2025-11-02 18:53:00.712,15,up,73.41,True
1107,2025-11-02 18:53:00.763,16,down,61.52,True
1108,2025-11-02 18:53:00.811,16,down,52.09,True
1109,2025-11-02 18:53:00.863,16,down,45.21,True
1110,2025-11-02 18:53:00.911,16,down,39.80,True
1111,2025-11-02 18:53:00.964,16,down,32.26,True
1112,2025-11-02 18:53:01.016,16,down,28.24,True
1113,2025-11-02 18:53:01.064,16,down,26.01,True
1114,2025-11-02 18:53:01.116,16,down,24.95,True
1115,2025-11-02 18:53:01.164,16,down,25.53,True
1116,2025-11-02 18:53:01.216,16,down,28.05,True
1117,2025-11-02 18:53:01.268,16,down,32.49,True
1118,2025-11-02 18:53:01.315,16,down,42.97,True
1119,2025-11-02 18:53:01.369,16,down,57.47,True
1120,2025-11-02 18:53:01.415,16,down,71.07,True
1121,2025-11-02 18:53:01.470,16,down,83.53,True
1122,2025-11-02 18:53:01.517,16,down,94.70,True
1123,2025-11-02 18:53:01.567,16,down,104.63,True
1124,2025-11-02 18:53:01.619,16,down,113.14,True
1125,2025-11-02 18:53:01.667,16,down,120.72,True
1126,2025-11-02 18:53:01.720,16,down,128.13,True
1127,2025-11-02 18:53:01.767,16,down,133.25,True
1128,2025-11-02 18:53:01.820,16,down,139.25,True
1129,2025-11-02 18:53:01.870,16,down,144.27,True
1130,2025-11-02 18:53:01.917,16,down,147.67,True
1131,2025-11-02 18:53:01.967,16,down,151.26,True
1132,2025-11-02 18:53:02.015,16,down,154.21,True
1133,2025-11-02 18:53:02.065,16,down,155.43,True
1134,2025-11-02 18:53:02.113,16,down,158.04,True
1135,2025-11-02 18:53:02.166,16,down,159.82,True
1136,2025-11-02 18:53:02.219,16,up,161.85,True
1137,2025-11-02 18:53:02.266,16,up,163.67,True
1138,2025-11-02 18:53:02.319,16,up,165.22,True
1139,2025-11-02 18:53:02.366,16,up,166.68,True
1140,2025-11-02 18:53:02.417,16,up,167.89,True
1141,2025-11-02 18:53:02.466,16,up,168.53,True
1142,2025-11-02 18:53:02.519,16,up,167.86,True
1143,2025-11-02 18:53:02.570,16,up,166.96,True
1144,2025-11-02 18:53:02.617,16,up,166.35,True
1145,2025-11-02 18:53:02.671,16,up,161.84,True
1146,2025-11-02 18:53:02.720,16,up,154.21,True
1147,2025-11-02 18:53:02.774,16,up,146.59,True
1148,2025-11-02 18:53:02.826,16,up,138.22,True
1149,2025-11-02 18:53:02.875,16,up,127.75,True
1150,2025-11-02 18:53:02.928,16,up,112.30,True
1151,2025-11-02 18:53:02.976,16,up,104.25,True
1152,2025-11-02 18:53:03.030,16,up,91.35,True
1153,2025-11-02 18:53:03.076,16,up,80.59,True
1154,2025-11-02 18:53:03.128,17,down,67.31,True
1155,2025-11-02 18:53:03.180,17,down,56.86,True
1156,2025-11-02 18:53:03.228,17,down,47.57,True
1157,2025-11-02 18:53:03.279,17,down,41.54,True
1158,2025-11-02 18:53:03.328,17,down,35.11,True
1159,2025-11-02 18:53:03.380,17,down,28.56,True
1160,2025-11-02 18:53:03.432,17,down,24.89,True
1161,2025-11-02 18:53:03.481,17,down,24.17,True
1162,2025-11-02 18:53:03.531,17,down,25.86,True
1163,2025-11-02 18:53:03.579,17,down,28.96,True
1164,2025-11-02 18:53:03.631,17,down,35.35,True
1165,2025-11-02 18:53:03.681,17,down,44.11,True
1166,2025-11-02 18:53:03.732,17,down,57.86,True
1167,2025-11-02 18:53:03.784,17,down,69.17,True
1168,2025-11-02 18:53:03.831,17,down,80.87,True
1169,2025-11-02 18:53:03.881,17,down,90.39,True
1170,2025-11-02 18:53:03.927,17,down,102.09,True
1171,2025-11-02 18:53:03.980,17,down,112.14,True
1172,2025-11-02 18:53:04.026,17,down,123.17,True
1173,2025-11-02 18:53:04.079,17,down,129.84,True
1174,2025-11-02 18:53:04.130,17,down,136.57,True
1175,2025-11-02 18:53:04.178,17,down,141.70,True
1176,2025-11-02 18:53:04.230,17,down,146.58,True
1177,2025-11-02 18:53:04.278,17,down,149.62,True
1178,2025-11-02 18:53:04.330,17,down,151.95,True
1179,2025-11-02 18:53:04.382,17,down,153.60,True
1180,2025-11-02 18:53:04.430,17,down,155.10,True
1181,2025-11-02 18:53:04.483,17,down,156.50,True
1182,2025-11-02 18:53:04.529,17,down,157.12,True
1183,2025-11-02 18:53:04.583,17,down,157.46,True
1184,2025-11-02 18:53:04.629,17,down,157.17,True
1185,2025-11-02 18:53:04.683,17,down,156.46,True
1186,2025-11-02 18:53:04.739,17,down,155.78,True
1187,2025-11-02 18:53:04.787,17,down,153.20,True
1188,2025-11-02 18:53:04.841,17,down,146.16,True
1189,2025-11-02 18:53:04.888,17,down,136.17,True
1190,2025-11-02 18:53:04.939,17,down,119.23,True
1191,2025-11-02 18:53:04.993,17,down,102.48,True
1192,2025-11-02 18:53:05.040,17,down,88.68,True
1193,2025-11-02 18:53:05.092,17,down,75.19,True
1194,2025-11-02 18:53:05.140,17,down,60.68,True
1195,2025-11-02 18:53:05.192,17,down,53.01,True
1196,2025-11-02 18:53:05.239,17,down,44.68,True
1197,2025-11-02 18:53:05.291,17,down,39.16,True
1198,2025-11-02 18:53:05.344,17,down,29.75,True
1199,2025-11-02 18:53:05.391,17,down,25.01,True
1200,2025-11-02 18:53:05.443,17,down,23.55,True
1201,2025-11-02 18:53:05.493,17,down,24.31,True
1202,2025-11-02 18:53:05.543,17,down,26.76,True
1203,2025-11-02 18:53:05.592,17,down,29.88,True
1204,2025-11-02 18:53:05.642,17,down,34.38,True
1205,2025-11-02 18:53:05.697,17,down,51.74,True
1206,2025-11-02 18:53:05.743,17,down,72.51,True
1207,2025-11-02 18:53:05.795,17,down,90.23,True
1208,2025-11-02 18:53:05.844,17,down,108.00,True
1209,2025-11-02 18:53:05.896,17,down,126.32,True
1210,2025-11-02 18:53:05.948,17,down,139.73,True
1211,2025-11-02 18:53:05.995,17,down,152.54,True
1212,2025-11-02 18:53:06.047,17,up,164.77,True
1213,2025-11-02 18:53:06.096,17,up,170.01,True
1214,2025-11-02 18:53:06.148,17,up,173.76,True
1215,2025-11-02 18:53:06.199,17,up,174.97,True
1216,2025-11-02 18:53:06.248,17,up,174.80,True
1217,2025-11-02 18:53:06.300,17,up,174.32,True
1218,2025-11-02 18:53:06.348,17,up,173.47,True
1219,2025-11-02 18:53:06.400,17,up,172.21,True
1220,2025-11-02 18:53:06.450,17,up,170.54,True
1221,2025-11-02 18:53:06.499,17,up,170.46,True
1222,2025-11-02 18:53:06.551,17,up,167.57,True
1223,2025-11-02 18:53:06.600,17,up,159.14,True
1224,2025-11-02 18:53:06.652,17,up,155.83,True
1225,2025-11-02 18:53:06.699,17,up,151.02,True
1226,2025-11-02 18:53:06.751,17,up,145.05,True
1227,2025-11-02 18:53:06.800,17,up,137.00,True
1228,2025-11-02 18:53:06.852,17,up,127.35,True
1229,2025-11-02 18:53:06.904,17,up,115.72,True
1230,2025-11-02 18:53:06.951,17,up,99.92,True
1231,2025-11-02 18:53:07.005,17,up,87.05,True
1232,2025-11-02 18:53:07.052,17,up,73.61,True
1233,2025-11-02 18:53:07.105,18,down,61.34,True
1234,2025-11-02 18:53:07.153,18,down,51.76,True
1235,2025-11-02 18:53:07.206,18,down,44.31,True
1236,2025-11-02 18:53:07.255,18,down,35.71,True
1237,2025-11-02 18:53:07.304,18,down,28.23,True
1238,2025-11-02 18:53:07.355,18,down,24.13,True
1239,2025-11-02 18:53:07.401,18,down,23.44,True
1240,2025-11-02 18:53:07.452,18,down,24.38,True
1241,2025-11-02 18:53:07.516,18,down,27.11,True
1242,2025-11-02 18:53:07.551,18,down,32.52,True
1243,2025-11-02 18:53:07.602,18,down,39.87,True
1244,2025-11-02 18:53:07.649,18,down,55.10,True
1245,2025-11-02 18:53:07.702,18,down,68.82,True
1246,2025-11-02 18:53:07.750,18,down,87.13,True
1247,2025-11-02 18:53:07.804,18,down,99.74,True
1248,2025-11-02 18:53:07.856,18,down,116.09,True
1249,2025-11-02 18:53:07.905,18,down,130.23,True
1250,2025-11-02 18:53:07.956,18,down,137.97,True
1251,2025-11-02 18:53:08.002,18,down,147.74,True
1252,2025-11-02 18:53:08.055,18,down,156.64,True
1253,2025-11-02 18:53:08.107,18,up,162.71,True
1254,2025-11-02 18:53:08.155,18,up,167.94,True
1255,2025-11-02 18:53:08.209,18,up,169.04,True
1256,2025-11-02 18:53:08.257,18,up,169.08,True
1257,2025-11-02 18:53:08.308,18,up,168.59,True
1258,2025-11-02 18:53:08.353,18,up,168.06,True
1259,2025-11-02 18:53:08.407,18,up,167.74,True
1260,2025-11-02 18:53:08.460,18,up,168.08,True
1261,2025-11-02 18:53:08.509,18,up,167.78,True
1262,2025-11-02 18:53:08.562,18,up,165.71,True
1263,2025-11-02 18:53:08.608,18,up,164.71,True
1264,2025-11-02 18:53:08.659,18,up,163.00,True
1265,2025-11-02 18:53:08.705,18,up,162.66,True
1266,2025-11-02 18:53:08.760,18,up,163.98,True
1267,2025-11-02 18:53:08.812,18,up,165.49,True
1268,2025-11-02 18:53:08.861,18,up,166.46,True
1269,2025-11-02 18:53:08.913,18,up,169.17,True
1270,2025-11-02 18:53:08.960,18,up,171.07,True
1271,2025-11-02 18:53:09.013,18,up,175.40,True
1272,2025-11-02 18:53:09.065,18,up,178.04,True
1273,2025-11-02 18:53:09.112,18,up,178.85,True
1274,2025-11-02 18:53:09.165,18,up,179.91,True
1275,2025-11-02 18:53:09.212,18,up,175.57,True
1276,2025-11-02 18:53:09.265,18,up,171.21,True
1277,2025-11-02 18:53:09.314,18,up,165.39,True
1278,2025-11-02 18:53:09.364,18,up,155.63,True
1279,2025-11-02 18:53:09.416,18,up,166.25,True
1280,2025-11-02 18:53:09.465,18,up,164.82,True
1281,2025-11-02 18:53:09.516,18,up,161.85,True
1282,2025-11-02 18:53:09.563,18,up,170.29,True
1283,2025-11-02 18:53:09.617,18,up,169.90,True
1284,2025-11-02 18:53:09.668,18,up,170.92,True
1285,2025-11-02 18:53:09.717,18,up,175.06,True
1286,2025-11-02 18:53:09.768,18,up,171.59,True
1287,2025-11-02 18:53:09.816,18,up,167.10,True
1288,2025-11-02 18:53:09.869,18,up,170.82,True
1289,2025-11-02 18:53:09.917,18,up,170.21,True
1290,2025-11-02 18:53:09.969,18,up,169.63,True
1291,2025-11-02 18:53:10.020,18,up,170.50,True
1292,2025-11-02 18:53:10.069,18,up,171.69,True
1293,2025-11-02 18:53:10.121,18,up,172.53,True
1294,2025-11-02 18:53:10.168,18,up,172.86,True
1295,2025-11-02 18:53:10.220,18,up,171.61,True
1296,2025-11-02 18:53:10.268,18,up,171.49,True
1297,2025-11-02 18:53:10.320,18,up,171.63,True
1298,2025-11-02 18:53:10.371,18,up,170.91,True
1299,2025-11-02 18:53:10.420,18,up,170.62,True
1300,2025-11-02 18:53:10.471,18,up,171.44,True
1301,2025-11-02 18:53:10.518,18,up,171.50,True
1302,2025-11-02 18:53:10.570,18,up,170.92,True
1303,2025-11-02 18:53:10.624,18,up,170.96,True
1304,2025-11-02 18:53:10.672,18,up,171.43,True
1305,2025-11-02 18:53:10.724,18,up,171.55,True
1306,2025-11-02 18:53:10.770,18,up,172.23,True
1307,2025-11-02 18:53:10.826,18,up,173.07,True
1308,2025-11-02 18:53:10.873,18,up,173.36,True
1309,2025-11-02 18:53:10.924,18,up,172.88,True
1310,2025-11-02 18:53:10.976,18,up,172.55,True
1311,2025-11-02 18:53:11.024,18,up,172.40,True
1312,2025-11-02 18:53:11.077,18,up,172.34,True
1313,2025-11-02 18:53:11.125,18,up,168.43,True
1314,2025-11-02 18:53:11.174,18,up,170.18,True
1315,2025-11-02 18:53:11.225,18,up,159.85,True
1316,2025-11-02 18:53:11.274,18,up,156.97,True
1317,2025-11-02 18:53:11.326,18,up,154.64,True
1318,2025-11-02 18:53:11.373,18,up,148.61,True
1319,2025-11-02 18:53:11.430,18,up,143.79,True
1320,2025-11-02 18:53:11.475,18,up,144.62,True
1321,2025-11-02 18:53:11.527,18,up,153.66,True
1322,2025-11-02 18:53:11.579,18,up,155.75,True
1323,2025-11-02 18:53:11.625,18,up,155.76,True
1324,2025-11-02 18:53:11.680,18,up,158.99,True
1325,2025-11-02 18:53:11.725,18,up,161.27,True
1326,2025-11-02 18:53:11.777,18,up,169.29,True
1327,2025-11-02 18:53:11.828,18,up,171.21,True
1328,2025-11-02 18:53:11.878,18,up,173.83,True
1329,2025-11-02 18:53:11.930,18,up,173.67,True
1330,2025-11-02 18:53:11.978,18,up,172.96,True
1331,2025-11-02 18:53:12.032,18,up,173.73,True
1332,2025-11-02 18:53:12.079,18,up,174.69,True
1333,2025-11-02 18:53:12.134,18,up,174.48,True
1334,2025-11-02 18:53:12.186,18,up,174.78,True
1335,2025-11-02 18:53:12.236,18,up,174.62,True
1336,2025-11-02 18:53:12.287,18,up,175.22,True
1337,2025-11-02 18:53:12.336,18,up,175.74,True
1338,2025-11-02 18:53:12.391,18,up,175.59,True
1339,2025-11-02 18:53:12.437,18,up,175.65,True
1340,2025-11-02 18:53:12.489,18,up,176.11,True
1341,2025-11-02 18:53:12.539,18,up,175.67,True
1342,2025-11-02 18:53:12.587,18,up,172.67,True
1343,2025-11-02 18:53:12.640,18,up,162.45,True
1344,2025-11-02 18:53:12.687,18,up,144.12,True
1345,2025-11-02 18:53:12.739,18,up,136.21,True
1346,2025-11-02 18:53:12.792,18,up,133.40,True
1347,2025-11-02 18:53:12.839,18,up,119.59,True
1348,2025-11-02 18:53:12.892,18,up,79.99,True
1349,2025-11-02 18:53:12.940,18,up,77.28,True
1350,2025-11-02 18:53:12.993,18,up,73.09,True
1351,2025-11-02 18:53:13.040,19,down,69.21,True
1352,2025-11-02 18:53:13.091,19,down,77.81,True
1353,2025-11-02 18:53:13.145,19,down,87.65,True
1354,2025-11-02 18:53:13.191,19,down,93.49,True
1355,2025-11-02 18:53:13.244,19,down,58.87,True
1356,2025-11-02 18:53:13.291,19,down,67.30,True
1357,2025-11-02 18:53:13.346,19,down,77.58,True
1358,2025-11-02 18:53:13.391,19,down,95.63,True
1359,2025-11-02 18:53:13.444,19,down,117.22,True
1360,2025-11-02 18:53:13.494,19,down,137.30,True
1361,2025-11-02 18:53:13.539,19,down,136.61,True
1362,2025-11-02 18:53:13.589,19,down,129.69,True
1363,2025-11-02 18:53:13.637,19,down,134.37,True
1364,2025-11-02 18:53:13.689,19,down,139.08,True
1365,2025-11-02 18:53:13.742,19,down,155.58,True
1366,2025-11-02 18:53:13.790,19,up,162.70,True
1367,2025-11-02 18:53:13.841,19,up,162.07,True
1368,2025-11-02 18:53:13.889,19,up,162.09,True
1369,2025-11-02 18:53:13.942,19,up,164.51,True
1370,2025-11-02 18:53:13.990,19,up,162.42,True
1371,2025-11-02 18:53:14.042,19,up,147.83,True
1372,2025-11-02 18:53:14.093,19,up,138.53,True
1373,2025-11-02 18:53:14.142,19,up,135.75,True
1374,2025-11-02 18:53:14.194,19,up,136.06,True
1375,2025-11-02 18:53:14.243,19,up,131.10,True
1376,2025-11-02 18:53:14.294,19,up,132.98,True
1377,2025-11-02 18:53:14.342,19,up,114.80,True
1378,2025-11-02 18:53:14.395,19,up,97.14,True
1379,2025-11-02 18:53:14.447,19,up,97.74,True
1380,2025-11-02 18:53:14.496,19,up,140.44,True
1381,2025-11-02 18:53:14.546,19,up,124.34,True
1382,2025-11-02 18:53:14.595,19,up,84.21,True
1383,2025-11-02 18:53:14.646,20,down,37.94,True
1384,2025-11-02 18:53:14.699,20,down,35.77,True
1385,2025-11-02 18:53:14.748,20,down,34.27,True
1386,2025-11-02 18:53:14.799,20,down,34.60,True
1387,2025-11-02 18:53:14.848,20,down,36.07,True
1388,2025-11-02 18:53:14.902,20,down,35.51,True
1389,2025-11-02 18:53:14.948,20,down,35.59,True
1390,2025-11-02 18:53:15.001,20,down,35.74,True
1391,2025-11-02 18:53:15.053,20,down,37.47,True
1392,2025-11-02 18:53:15.103,20,down,37.84,True
1393,2025-11-02 18:53:15.154,20,down,46.80,True
1394,2025-11-02 18:53:15.203,20,down,65.36,True
1395,2025-11-02 18:53:15.255,20,down,111.28,True
1396,2025-11-02 18:53:15.306,20,down,154.46,True
1397,2025-11-02 18:53:15.354,20,down,152.18,True
1398,2025-11-02 18:53:15.405,20,down,129.15,True
1399,2025-11-02 18:53:15.453,20,down,116.00,True
1400,2025-11-02 18:53:15.505,20,down,111.77,True
1401,2025-11-02 18:53:15.552,20,down,115.99,True
1402,2025-11-02 18:53:15.604,20,down,134.25,True
1403,2025-11-02 18:53:15.657,20,down,141.79,True
1404,2025-11-02 18:53:15.703,20,down,137.26,True
1405,2025-11-02 18:53:15.758,20,down,135.82,True
1406,2025-11-02 18:53:15.805,20,down,136.32,True
1407,2025-11-02 18:53:15.857,20,down,131.77,True
1408,2025-11-02 18:53:15.908,20,down,132.23,True
1409,2025-11-02 18:53:15.956,20,down,132.65,True
1410,2025-11-02 18:53:16.007,20,down,134.44,True
1411,2025-11-02 18:53:16.057,20,down,139.46,True
1412,2025-11-02 18:53:16.109,20,down,150.02,True
1413,2025-11-02 18:53:16.156,20,up,160.23,True
1414,2025-11-02 18:53:16.208,20,up,162.87,True
1415,2025-11-02 18:53:16.259,20,up,165.98,True
